player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Kalib Hicks,173701,HB,OKLAHOMA,1,16.7,0,261,47.0,74.1,60.0,0,0,1,7.1,13.3,100.0,0,0,0,3,0,0,0,18,2,15,0,0,1,0
Finn Furmanek,175491,TE,PENN STATE,1,100.0,0,266,59.8,,59.5,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,3
Drew Hughes,145617,DI,BALL ST,3,75.0,0,117,63.4,,55.0,0,0,0,0.0,0.0,,1,0,0,3,0,0,0,4,0,1,0,0,3,0
Drew Cunningham,193125,G,CHARLOTTE,1,100.0,0,136,59.8,,59.7,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,3,0,3,0
James Durand,175524,G,WISCONSIN,1,100.0,0,349,56.3,71.9,58.9,0,0,1,100.0,100.0,100.0,0,0,0,3,0,3,0,3,1,1,0,0,2,0
George Carlson,145641,LS,BOWL GREEN,3,100.0,0,122,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Peyton Fox,163592,TE,ALABAMA,2,100.0,0,103,49.5,,48.1,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,3
Cade Carruth,163588,QB,ALABAMA,1,100.0,0,103,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Seth Weller,184822,WR,BAYLOR,1,100.0,0,118,60.1,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Ryland Bragg,189785,T,JVILLE ST,1,100.0,0,196,58.2,29.8,59.1,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,0,3,1,1,0,3,2,0
Jack Monday,74638,TE,KENTUCKY,1,75.0,0,202,57.1,,57.7,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,4,0,1,0,0,3,3
Kyle McCormick,163563,QB,SO MISS,1,100.0,0,296,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Troy Lewis,151047,WR,JAMES MAD,1,75.0,0,197,59.0,,59.8,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,4,0,1,0,0,3,0
Paul Tchio,122160,T,UMASS,1,100.0,0,216,59.7,33.5,60.0,0,0,2,100.0,100.0,100.0,0,0,0,3,0,0,0,3,2,2,0,3,1,0
Cooper Alexander,184824,TE,IOWA STATE,1,100.0,0,193,56.1,,55.4,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,3
Dumela Knox,183966,T,MIDDLE TN,1,100.0,0,224,60.0,71.4,,0,0,3,100.0,100.0,100.0,0,0,0,3,0,0,0,3,3,3,0,3,0,0
Jay Harris,184848,HB,OREGON,2,20.0,0,264,71.4,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,15,0,2,0,0,3,0
Cal Tierney,149907,TE,N CAROLINA,2,100.0,0,245,59.8,,59.5,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,3
Hauss Hejny,183824,QB,TCU,4,16.7,0,305,69.2,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,18,0,1,0,0,3,0
Adameon Botley,163498,T,LA MONROE,1,100.0,0,209,60.0,65.7,59.5,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,0,3,1,1,0,3,2,0
DeJuan Williams,183534,HB,MARYLAND,3,12.5,0,215,68.4,73.7,60.0,0,0,1,7.7,13.3,100.0,0,0,0,3,0,0,0,24,2,15,0,0,1,0
Jake Furtney,189663,TE,ILLINOIS,1,75.0,0,187,60.5,63.9,60.0,0,0,1,50.0,50.0,100.0,0,0,0,3,0,0,0,4,1,2,0,0,2,4
Kardell Thomas,99101,G,COLORADO,1,100.0,0,143,54.9,71.3,55.9,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,0,3,1,1,3,0,2,0
Justice Hurt,183459,HB,UTSA,1,100.0,0,331,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Elliott Brow,183453,FB,UTSA,1,100.0,0,331,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Braden Carter,189596,T,USF,1,100.0,0,327,59.5,,54.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,3,3,0
Kellen Tasby,189587,QB,TULANE,1,100.0,0,319,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Brison Cobbins,134543,FB,OREGON,1,100.0,0,264,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Brandon Tullis,183545,HB,MICH STATE,5,21.4,0,223,59.7,70.2,59.2,0,0,1,20.0,20.0,100.0,0,0,0,3,0,0,0,14,1,5,0,0,2,0
Jamauri McClure,189581,HB,TULANE,3,10.3,0,319,78.7,70.8,59.5,0,0,1,16.7,14.3,100.0,0,0,0,3,0,0,0,29,1,7,0,0,2,0
Mason Muaau,173484,TE,COLO STATE,2,27.3,1,144,42.2,34.0,58.2,0,0,1,11.1,11.1,100.0,1,0,0,3,0,0,0,11,1,9,0,0,2,6
Seth Gale,189573,WR,TULANE,1,100.0,0,319,59.7,,59.2,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Dylan Howell,133066,ED,LA MONROE,3,100.0,0,209,60.0,,60.3,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Adam Thorsland,146599,TE,ALABAMA,2,100.0,0,103,59.7,,59.3,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,3
Ty Delgado,163292,G,OREGON,1,100.0,0,264,60.0,,60.0,0,0,0,,,,0,0,0,3,0,3,0,3,0,0,0,0,3,0
Avi McGary,100290,S,BOWL GREEN,3,100.0,0,122,60.2,,60.0,0,0,0,,,,1,0,0,3,0,0,0,3,0,0,0,0,3,0
Stephon Daily,173464,WR,COLO STATE,4,27.3,0,144,53.3,,60.1,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,11,0,8,0,0,3,0
James Hopson II,122374,WR,DUKE,1,100.0,0,154,60.1,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Andres Dewerk,131824,T,APP STATE,2,100.0,0,108,60.9,,67.3,0,0,0,,,,0,0,0,3,0,0,2,3,0,0,0,0,3,0
Chris Johnson,158794,CB,S DIEGO ST,5,60.0,0,284,69.1,88.4,60.0,0,0,2,50.0,50.0,100.0,2,0,0,3,0,0,0,5,2,4,0,0,1,0
Cameran Brown,184894,QB,TEXAS TECH,3,14.3,0,315,42.7,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,21,0,10,0,0,3,0
Jeremy Hecklinski,183388,QB,WAKE,1,100.0,0,339,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Brady Nassar,175760,ED,S DIEGO ST,3,75.0,0,284,53.1,63.8,60.0,0,0,1,100.0,50.0,100.0,0,0,0,3,1,0,0,4,1,2,0,0,2,1
James Pogorelc,131777,T,DUKE,2,100.0,0,154,60.0,64.4,60.0,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,0,3,1,1,0,1,2,2
Dominic Deluca,183384,TE,WAKE,2,100.0,0,339,36.4,,38.7,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,3
Patrick Day,100299,S,BOWL GREEN,3,100.0,0,122,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Dominick Kelley,175793,G,CHARLOTTE,1,100.0,0,136,59.4,,59.3,0,0,0,,,,0,0,0,3,0,3,0,3,0,0,0,0,3,0
Xander Ruggeroli,183582,T,NEBRASKA,1,100.0,0,238,55.8,,53.7,0,0,0,,,,0,0,0,3,0,0,3,3,0,0,0,0,3,0
P.J. Prioleau,144099,HB,VA TECH,5,13.3,0,337,82.1,,59.9,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,15,0,5,0,0,2,0
Luke Pirris,162574,ED,NAVY,2,100.0,1,237,60.0,,60.0,0,0,0,,,,2,0,0,2,0,0,0,2,0,0,0,0,2,0
Dallas Elliott,158760,WR,UMASS,1,100.0,0,216,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,1
Aaron Alexander,158753,ED,MICH STATE,2,100.0,0,223,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
CJ Stokes,162827,HB,CHARLOTTE,3,11.1,0,136,69.2,70.0,60.0,0,0,1,12.5,10.0,100.0,0,0,0,2,0,0,0,18,1,10,0,0,1,0
Albert Kunickis III,162844,HB,NWESTERN,1,66.7,0,256,56.9,,60.0,0,0,0,,,,0,0,0,2,0,0,0,3,0,0,0,0,2,0
Peyton Warford,162856,LS,STANFORD,2,100.0,0,300,60.0,60.9,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Josh Kubala,158302,LB,SYRACUSE,2,100.0,0,304,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Hunter Ryan,158280,C,SMU,1,100.0,0,287,60.0,,58.8,0,0,0,,,,0,0,0,2,2,0,0,2,0,0,0,0,2,0
Stone Combs,158235,LB,NEVADA,1,100.0,0,239,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Maximus Webster,163100,TE,BALL ST,1,50.0,0,117,87.4,,65.3,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,2,0,0,2,2
Darius Lorfils,163110,S,BOWL GREEN,2,100.0,0,122,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Noah Kema,158176,LB,HAWAII,2,100.0,0,180,60.0,61.0,60.0,0,0,0,,100.0,,1,0,0,2,0,0,0,2,1,1,0,0,1,0
RJ Todd,158159,LS,W MICHIGAN,2,100.0,0,347,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,1,0,0,2,0,0,0,2,1,1,0,0,1,0
Casey Larkin,163198,S,ARMY,2,100.0,0,114,60.0,60.5,60.0,0,0,1,100.0,100.0,100.0,3,0,0,2,0,0,0,2,1,1,0,0,1,0
Gavin Shields,163219,S,ARMY,2,100.0,0,114,60.0,60.5,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Owen Heinecke,158098,LB,OKLAHOMA,2,100.0,0,261,60.0,99.9,,0,0,2,100.0,100.0,100.0,0,0,0,2,0,0,0,2,2,2,0,0,0,0
Bryce Boettcher,163288,LB,OREGON,2,100.0,0,264,60.0,,60.0,0,0,0,,,,0,0,0,2,0,1,0,2,0,0,0,0,2,0
Ben Anderson,158077,LS,OKLAHOMA,2,100.0,0,261,60.0,99.9,,0,0,2,100.0,100.0,100.0,0,0,0,2,0,0,0,2,2,2,0,0,0,0
Justin Holaday,163350,HB,NEW MEXICO,3,40.0,0,241,68.5,,60.0,0,0,0,,0.0,,0,0,0,2,0,0,0,5,0,1,0,0,2,1
Hudson Powell,158029,LS,MIAMI OH,2,100.0,0,221,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Grant Lyons,158024,ED,MIAMI OH,2,100.0,0,221,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Aveon Grose,157977,S,MICH STATE,2,100.0,0,223,60.0,,60.1,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Mark-Anthony Scott Jr.,157945,HB,BUFFALO,3,33.3,0,126,61.2,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,6,0,1,0,0,2,0
Robert Briggs,163425,HB,UTAH ST,1,5.7,0,329,69.8,70.0,60.0,0,0,1,4.3,4.2,100.0,1,0,0,2,0,0,0,35,1,24,0,0,1,0
Adam Pond,163439,T,UTAH ST,2,100.0,0,329,60.0,63.9,60.0,0,0,0,,100.0,,0,0,0,2,0,1,0,2,1,1,0,0,1,1
Kale Gibbs,157922,HB,AIR FORCE,2,100.0,0,101,60.0,70.3,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Chams Diagne,163487,CB,GA STATE,2,100.0,1,175,60.0,,60.1,0,0,0,,,,1,0,0,2,0,0,0,2,0,0,0,0,2,0
Car'lin Vigers,163521,CB,LA MONROE,2,100.0,0,209,60.0,,60.0,0,0,0,,,,1,0,0,2,0,0,0,2,0,0,0,0,2,0
Cameron Knox,163562,S,SO MISS,2,100.0,0,296,60.0,60.5,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Mason Olguin,157790,LS,KANSAS ST,2,100.0,0,199,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Jack Pyburn,157747,ED,FLORIDA,1,100.0,0,163,59.7,,58.8,0,0,0,,,,2,0,0,2,0,0,0,2,0,0,0,0,2,0
Trace Campbell,163649,QB,UAB,5,20.0,0,321,68.1,60.9,60.0,0,0,1,25.0,25.0,100.0,0,0,0,2,0,0,0,10,1,4,0,0,1,0
Mac Owen,163663,WR,OLE MISS,1,66.7,0,226,58.1,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Tanner Johnson,163682,S,MISS STATE,2,100.0,0,227,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Reece Beauchamp,163840,WR,TEXAS,1,100.0,0,311,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Zach Evans,157490,HB,N TEXAS,2,9.1,0,251,65.1,72.2,,0,0,2,15.4,15.4,100.0,0,0,0,2,0,0,0,22,2,13,0,0,0,0
Sam Benjamin,164058,DI,S DIEGO ST,2,100.0,0,284,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Dalton Riggs,157439,LS,BYU,2,100.0,0,128,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Kyle Hanks,157376,HB,LIBERTY,1,66.7,0,206,60.7,,53.0,0,0,0,,,,0,0,0,2,0,0,0,3,0,0,0,0,2,0
Nolan Wilson,167109,LB,LA MONROE,2,100.0,0,209,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Brayden Ramey,169917,C,FAU,1,100.0,0,165,59.8,,59.7,0,0,0,,,,0,0,0,2,0,2,0,2,0,0,0,0,2,0
Alexander Kilgore,169965,LB,SMU,2,100.0,0,287,60.0,,60.0,0,0,0,,,,2,0,0,2,0,0,0,2,0,0,0,0,2,0
Landon Ibieta,157108,WR,LSU,1,66.7,0,211,57.8,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Tristan Martinez,170016,WR,CLEMSON,1,66.7,0,140,58.9,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Jake Norris,170018,G,CLEMSON,2,100.0,0,140,60.0,,60.0,0,0,0,,,,0,0,0,2,0,1,0,2,0,0,1,0,2,0
Quran Boyd,170040,HB,DUKE,3,28.6,0,154,57.7,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,7,0,3,0,0,2,0
Bryce Lofton,156848,K,SO MISS,4,50.0,0,296,66.4,60.5,60.0,0,0,1,100.0,50.0,100.0,0,0,0,2,0,0,0,4,1,2,0,0,1,0
Rece Verhoff,156821,K,MARSHALL,2,66.7,0,214,67.2,,57.0,0,0,0,,,,0,0,0,2,0,0,0,3,0,0,0,0,2,0
Carl Glass Jr.,156769,LB,LA MONROE,2,100.0,0,209,60.0,,60.0,0,0,0,,,,2,0,0,2,0,0,0,2,0,0,0,0,2,0
Aiden Fisher,156725,LB,INDIANA,2,100.0,0,190,60.0,,60.0,0,0,0,,,,1,0,0,2,0,0,0,2,0,0,0,0,2,0
D-Icey Hopkins,156697,S,GA STATE,2,100.0,0,175,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Judah Mallette,170163,WR,IOWA,1,100.0,0,192,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Kevin Kalonji,170196,T,MARYLAND,1,100.0,0,215,59.5,,59.4,0,0,0,,,,0,0,0,2,0,2,0,2,0,0,0,0,2,0
Champ Long,170197,QB,MARYLAND,1,40.0,0,215,47.5,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,5,0,3,0,0,2,0
Kyle Lowe,156595,QB,GA STATE,5,10.0,0,175,60.1,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,20,0,9,0,0,2,0
Patrick Rea,156583,P,LA TECH,2,66.7,0,208,81.7,,59.2,0,0,0,,,,0,0,0,2,0,0,0,3,0,0,0,0,2,0
Bo Blanchard,156550,G,FIU,1,100.0,0,166,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,2,0,2,0
Mason Arnold,156489,LS,FLORIDA ST,2,100.0,0,167,60.0,,60.0,0,0,0,,,,0,0,0,2,1,0,0,2,0,0,0,0,2,0
Isaiah Jones,156409,LB,INDIANA,2,100.0,0,190,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Hank Lucas,170394,C,WAKE,1,100.0,0,339,60.0,,59.9,0,0,0,,,,0,0,0,2,2,0,0,2,0,0,0,0,2,0
Ja'Coby Matthews,170404,WR,FIU,2,50.0,0,166,56.8,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,2,0,0,2,0
Antonio Watts,156327,S,LOUISVILLE,2,100.0,1,210,60.0,,60.0,0,0,0,,,,1,0,0,2,0,0,0,2,0,0,0,0,2,0
Sam Secrest,156325,C,HOUSTON,1,100.0,0,182,60.0,,59.8,0,0,0,,,,0,0,0,2,2,0,0,2,0,0,0,0,2,0
Qae'Shon Sapp,156287,C,SMU,1,100.0,0,287,59.8,,59.7,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,2,0,2,0
Drew Allen,170953,WR,LOUISVILLE,1,100.0,0,210,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Micah Mariteragi,156057,C,HAWAII,1,100.0,0,180,48.6,,55.5,0,0,0,,,,1,0,0,2,0,2,0,2,0,0,0,0,2,0
Drayk Bowen,171077,LB,NOTRE DAME,2,100.0,0,258,60.0,99.9,,0,0,2,100.0,100.0,100.0,0,0,0,2,0,0,0,2,2,2,0,0,0,0
Joey Kagel,151088,G,VIRGINIA,1,100.0,0,335,58.6,,58.3,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,2,0,2,0
Andrew Kros,171089,LS,NOTRE DAME,2,100.0,0,258,60.0,97.8,,0,0,2,100.0,100.0,100.0,0,0,0,2,0,0,0,2,2,2,0,0,0,0
Slade Roy,151058,LS,LSU,2,100.0,0,211,60.0,63.8,60.0,0,0,0,,100.0,,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Luke Talich,171100,S,NOTRE DAME,2,100.0,1,258,60.0,99.9,,0,0,2,100.0,100.0,100.0,1,0,0,2,0,0,0,2,2,2,0,0,0,0
Landon Hron,171313,T,N ILLINOIS,1,66.7,0,254,59.2,,60.0,0,0,0,,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,1
Gabriel Plascencia,171574,K,S DIEGO ST,3,66.7,0,284,58.6,,59.4,0,0,0,,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Gabriel Rubio,147499,DI,NOTRE DAME,2,100.0,0,258,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Keanu Mailoto,171860,DI,ARIZONA,2,100.0,0,109,60.0,63.8,60.0,0,0,0,,100.0,,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Jack Polian,147484,WR,NOTRE DAME,2,100.0,0,258,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Noe Ruelas,147413,K,JAMES MAD,3,66.7,0,197,73.9,,60.0,0,0,0,,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Kaleb Mathis,171898,WR,COLORADO,1,66.7,0,143,58.9,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Austin Mack,171934,QB,ALABAMA,1,40.0,0,103,76.6,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,5,0,3,0,0,2,0
Brett Gerena,147346,LB,ARMY,2,100.0,0,114,60.0,60.5,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Chauncy Cobb,172187,WR,ARK STATE,2,50.0,0,113,56.6,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,2,0,0,2,0
Takare Lipscomb,172199,WR,ARK STATE,1,100.0,0,113,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Adam Cash,147339,LB,ARMY,2,100.0,0,114,60.0,60.5,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Jaylen Jones,172228,S,GA STATE,2,100.0,0,175,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Jack Mowrey,172256,LS,JAMES MAD,4,50.0,0,197,66.2,,60.0,0,0,0,,0.0,,0,0,0,2,4,0,0,4,0,2,0,0,2,0
Mark Langston,147135,LS,INDIANA,2,100.0,0,190,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Shai Kochav,147078,LS,LOUISVILLE,2,100.0,0,210,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Nick Barrett,146926,DI,S CAROLINA,1,100.0,0,289,60.0,60.5,60.0,0,0,1,100.0,100.0,100.0,1,0,0,2,0,0,0,2,1,1,0,0,1,1
Ty Cooper,146856,ED,MISS STATE,2,100.0,1,227,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,1,0,0,2,0,0,0,2,1,1,0,0,1,0
Jezreel Bachert,172399,HB,ARKANSAS,1,100.0,0,111,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Shamar Easter,172405,TE,ARKANSAS,1,50.0,0,111,83.9,,60.1,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,2,0,0,2,4
Tysheem Johnson,146823,S,OREGON,2,100.0,0,264,60.0,,60.0,0,0,0,,,,3,0,0,2,0,0,0,2,0,0,0,0,2,1
Ashton Ngo,172417,LS,ARKANSAS,1,100.0,0,111,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Paris Patterson,172418,G,SMU,1,100.0,0,287,59.9,,59.8,0,0,0,,,,0,0,0,2,0,2,0,2,0,0,0,0,2,0
Torian Kelly,172520,CB,OLE MISS,1,100.0,0,226,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Zakari Tillman,172559,LB,MISS STATE,2,100.0,0,227,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Jett Runion,173054,TE,HOUSTON,1,100.0,0,182,60.0,,60.1,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,2
Wyatt Freeman,173239,LS,RICE,2,100.0,0,275,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Ethan Powell,173249,TE,RICE,1,100.0,0,275,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,1
Drue Watts,146094,LB,NEVADA,1,100.0,0,239,60.0,,60.0,0,0,0,,,,3,0,0,2,0,0,0,2,0,0,0,0,2,0
Aedan Seiuli,146083,S,NEVADA,1,100.0,0,239,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Mason Hutton,145993,LS,BOISE ST,2,100.0,0,120,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Owen Wiley,173362,K,AKRON,2,100.0,0,102,60.0,64.6,60.0,0,0,0,,100.0,,0,0,0,2,0,0,0,2,1,1,0,0,1,1
Braylon Harmon,193240,WR,TENNESSEE,1,100.0,0,307,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Oscar McWood,145800,LB,MIAMI OH,2,100.0,0,221,60.0,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,0,0,1,0
Kyle Moretti,145740,LB,S DIEGO ST,1,100.0,0,284,60.0,,59.0,0,0,0,,,,2,0,0,2,0,0,0,2,0,0,0,0,2,0
Tyler Williams,173537,WR,MINNESOTA,2,66.7,0,225,80.4,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Lewis Carter,173689,LB,OKLAHOMA,2,100.0,0,261,60.0,99.9,,0,0,2,100.0,100.0,100.0,0,0,0,2,0,0,0,2,2,2,0,0,0,0
Bennett Adler,145591,ED,AKRON,2,66.7,0,102,59.7,,60.3,0,0,0,,0.0,,0,0,0,2,0,0,0,3,0,1,1,0,2,0
Ethan Duane,145392,P,BUFFALO,5,33.3,0,126,15.0,,60.0,0,0,0,,0.0,,0,0,0,2,0,0,0,6,0,3,0,0,2,0
Jerry McClure,173981,WR,S DIEGO ST,3,25.0,0,284,55.5,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,8,0,6,0,0,2,0
Alex Moeller,145174,WR,WISCONSIN,1,100.0,0,349,60.0,,59.9,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Teitum Tuioti,174118,ED,OREGON,2,100.0,0,264,64.0,,72.9,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Andrel Anthony,144916,WR,OKLAHOMA,1,25.0,0,261,46.6,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,8,0,6,0,0,2,0
Tommy Varhall,144895,T,ARKANSAS,1,100.0,0,111,60.0,,60.0,0,0,0,,,,0,0,0,2,0,2,0,2,0,0,0,0,2,0
Wesley Brown,174204,LS,FRESNO ST,2,100.0,0,169,60.0,67.6,60.0,0,0,0,,100.0,,0,0,0,2,2,0,0,2,1,1,0,0,1,0
Tyree Patterson,174355,WR,UCF,1,40.0,0,323,55.0,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,5,0,3,0,0,2,0
Ethan Downs,144636,ED,OKLAHOMA,2,100.0,0,261,60.0,88.4,,0,0,2,100.0,100.0,100.0,0,0,0,2,0,0,0,2,2,2,0,0,0,0
JJ Kohl,174674,QB,IOWA STATE,1,100.0,0,193,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Luke Burgess,174696,T,APP STATE,1,100.0,0,108,60.0,,59.6,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,2,2,0
